                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                0.56185,                0.27095,                0.85156,                  0.998,                0.99819,                0.99487,                 0.9222,                0.53289,                0.21315,                0.81865,              0.0054754,              0.0054754,              0.0054754
                    119,                0.56131,                0.27115,                0.85109,                  0.998,                0.99831,                 0.9949,                0.90911,                0.57056,                0.21992,                 0.8242,              0.0054367,              0.0054367,              0.0054367
                    120,                0.56166,                 0.2699,                 0.8516,                0.99823,                0.99852,                0.99484,                0.91614,                0.55501,                0.21682,                0.82214,               0.005398,               0.005398,               0.005398
                    121,                0.55931,                0.26902,                0.85102,                0.99865,                0.99881,                0.99486,                0.91538,                0.55321,                0.21513,                 0.8213,              0.0053594,              0.0053594,              0.0053594
                    122,                0.55851,                0.26718,                0.85152,                0.99861,                0.99838,                0.99488,                0.91736,                0.55424,                0.21581,                0.82181,              0.0053207,              0.0053207,              0.0053207
                    123,                0.56049,                0.26934,                0.84882,                0.99812,                0.99728,                0.99475,                 0.9136,                0.56035,                0.21796,                0.82206,               0.005282,               0.005282,               0.005282
                    124,                0.55529,                0.26748,                0.84777,                0.99802,                0.99852,                0.99486,                0.91607,                0.54915,                0.21335,                0.82166,              0.0052434,              0.0052434,              0.0052434
                    125,                0.55696,                0.26776,                 0.8515,                0.99883,                 0.9984,                0.99473,                0.91475,                 0.5425,                0.21328,                0.82029,              0.0052047,              0.0052047,              0.0052047
                    126,                0.55098,                0.26653,                0.84903,                0.99859,                0.99813,                0.99473,                0.91975,                0.53754,                0.21331,                0.81945,               0.005166,               0.005166,               0.005166
                    127,                0.55378,                0.26401,                0.84999,                0.99892,                0.99795,                0.99485,                0.91427,                0.55635,                 0.2154,                0.82171,              0.0051273,              0.0051273,              0.0051273
                    128,                0.55486,                0.26392,                0.85202,                0.99872,                0.99873,                0.99484,                0.91593,                0.54515,                0.21075,                0.82039,              0.0050887,              0.0050887,              0.0050887
                    129,                0.55224,                0.26618,                0.85056,                0.99882,                0.99823,                0.99487,                0.91806,                0.54031,                0.21155,                0.81938,                0.00505,                0.00505,                0.00505
                    130,                0.54957,                0.26251,                0.84787,                0.99847,                0.99794,                0.99451,                0.91723,                   0.54,                0.21234,                 0.8196,              0.0050113,              0.0050113,              0.0050113
                    131,                0.54918,                0.26624,                0.85019,                0.99912,                0.99898,                0.99487,                0.91776,                0.54107,                0.20936,                0.81943,              0.0049727,              0.0049727,              0.0049727
                    132,                0.54947,                0.26522,                0.84868,                 0.9988,                0.99841,                 0.9949,                0.91958,                0.53122,                0.20843,                0.81819,               0.004934,               0.004934,               0.004934
                    133,                  0.547,                 0.2615,                0.84834,                0.99864,                0.99866,                0.99488,                0.91473,                0.54557,                0.21003,                0.82046,              0.0048953,              0.0048953,              0.0048953
                    134,                0.54571,                0.26123,                0.84735,                0.99833,                0.99874,                0.99487,                0.91714,                 0.5458,                0.20847,                0.81993,              0.0048566,              0.0048566,              0.0048566
                    135,                0.54318,                0.26066,                0.84815,                0.99914,                0.99869,                0.99483,                0.91521,                0.54757,                0.20897,                0.82078,               0.004818,               0.004818,               0.004818
                    136,                 0.5449,                 0.2618,                0.84786,                0.99866,                0.99851,                0.99489,                0.91933,                0.53566,                0.20756,                0.81858,              0.0047793,              0.0047793,              0.0047793
