                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.57955,                0.28604,                0.84807,                0.99803,                0.99848,                 0.9948,                0.91771,                0.54825,                0.22223,                0.82043,              0.0041219,              0.0041219,              0.0041219
                    154,                0.57995,                0.28714,                0.84861,                0.99865,                0.99862,                0.99489,                0.91543,                0.55428,                0.22122,                0.82065,              0.0040832,              0.0040832,              0.0040832
                    155,                0.57785,                0.28575,                0.84737,                0.99857,                0.99848,                0.99488,                0.91575,                0.55697,                0.22193,                0.82063,              0.0040445,              0.0040445,              0.0040445
                    156,                0.57956,                0.28512,                0.84807,                0.99847,                 0.9985,                0.99488,                0.91488,                0.55563,                0.22007,                0.82122,              0.0040059,              0.0040059,              0.0040059
                    157,                0.57591,                0.28313,                0.84835,                0.99867,                0.99898,                0.99488,                0.91508,                0.55797,                0.21956,                0.82133,              0.0039672,              0.0039672,              0.0039672
                    158,                 0.5797,                0.28523,                 0.8488,                0.99841,                0.99906,                0.99489,                0.91267,                 0.5674,                0.22205,                0.82228,              0.0039285,              0.0039285,              0.0039285
                    159,                0.57652,                  0.284,                0.84775,                0.99836,                0.99946,                0.99487,                0.91714,                0.54752,                0.21769,                0.81991,              0.0038898,              0.0038898,              0.0038898
                    160,                0.57407,                0.28311,                0.84564,                0.99835,                0.99868,                0.99486,                0.91726,                0.55177,                0.22034,                0.82017,              0.0038512,              0.0038512,              0.0038512
                    161,                 0.5747,                0.28355,                0.84856,                0.99845,                 0.9985,                0.99487,                0.91899,                0.54316,                0.21793,                0.81897,              0.0038125,              0.0038125,              0.0038125
                    162,                0.57333,                0.28168,                0.84773,                0.99891,                 0.9988,                0.99486,                0.91865,                0.54014,                0.21662,                0.81856,              0.0037738,              0.0037738,              0.0037738
                    163,                0.57196,                0.28143,                0.84799,                0.99859,                0.99891,                0.99482,                0.91891,                0.53803,                0.21593,                0.81852,              0.0037352,              0.0037352,              0.0037352
                    164,                0.57472,                0.28288,                0.84652,                 0.9984,                0.99885,                 0.9948,                0.91896,                 0.5424,                0.21704,                0.81902,              0.0036965,              0.0036965,              0.0036965
                    165,                0.57076,                0.27937,                0.84784,                0.99785,                0.99855,                0.99482,                0.91774,                 0.5479,                0.21942,                0.81931,              0.0036578,              0.0036578,              0.0036578
                    166,                0.57105,                0.28047,                0.84654,                0.99837,                0.99796,                0.99483,                0.91886,                0.54105,                0.21723,                0.81847,              0.0036191,              0.0036191,              0.0036191
                    167,                0.57233,                0.28089,                0.84667,                0.99802,                0.99848,                0.99482,                0.92043,                0.53231,                0.21524,                0.81754,              0.0035805,              0.0035805,              0.0035805
                    168,                0.56562,                0.28005,                0.84674,                0.99818,                0.99888,                0.99486,                0.91907,                0.54197,                0.21611,                0.81885,              0.0035418,              0.0035418,              0.0035418
                    169,                0.56376,                0.27801,                 0.8454,                0.99847,                0.99839,                0.99485,                0.91976,                0.54451,                0.21631,                0.81914,              0.0035031,              0.0035031,              0.0035031
                    170,                0.56645,                0.27645,                0.84554,                0.99857,                 0.9987,                 0.9948,                 0.9202,                0.53878,                0.21467,                0.81807,              0.0034645,              0.0034645,              0.0034645
                    171,                0.56621,                0.28001,                0.84641,                0.99853,                0.99887,                0.99472,                0.91934,                0.54296,                0.21569,                0.81855,              0.0034258,              0.0034258,              0.0034258
                    172,                0.56467,                0.27873,                0.84642,                0.99856,                0.99892,                0.99482,                 0.9183,                0.54633,                0.21669,                0.81925,              0.0033871,              0.0033871,              0.0033871
                    173,                0.56396,                0.27624,                0.84762,                0.99853,                0.99852,                0.99474,                0.91822,                0.54095,                0.21476,                0.81883,              0.0033484,              0.0033484,              0.0033484
                    174,                0.56222,                0.27725,                0.84594,                0.99794,                0.99916,                0.99479,                0.91794,                0.53729,                0.21401,                0.81868,              0.0033098,              0.0033098,              0.0033098
                    175,                0.56271,                0.27424,                0.84419,                0.99829,                 0.9992,                0.99482,                0.91879,                 0.5394,                 0.2134,                0.81885,              0.0032711,              0.0032711,              0.0032711
                    176,                0.56408,                0.27523,                0.84597,                0.99921,                0.99862,                0.99474,                0.91793,                 0.5448,                0.21479,                0.81961,              0.0032324,              0.0032324,              0.0032324
                    177,                0.55945,                0.27271,                 0.8444,                0.99915,                 0.9988,                0.99472,                0.91693,                0.55061,                0.21881,                0.81962,              0.0031938,              0.0031938,              0.0031938
                    178,                0.55916,                0.27219,                0.84463,                0.99897,                 0.9986,                 0.9948,                0.92053,                0.53706,                0.21514,                0.81796,              0.0031551,              0.0031551,              0.0031551
                    179,                 0.5605,                0.27246,                0.84501,                0.99831,                0.99852,                0.99481,                0.92013,                0.54181,                0.21498,                0.81834,              0.0031164,              0.0031164,              0.0031164
                    180,                0.55769,                0.27247,                 0.8453,                0.99892,                0.99861,                0.99488,                0.92134,                0.53833,                0.21323,                0.81783,              0.0030777,              0.0030777,              0.0030777
                    181,                0.55687,                0.27185,                0.84532,                0.99845,                0.99874,                0.99489,                0.92231,                0.53406,                0.21283,                0.81734,              0.0030391,              0.0030391,              0.0030391
                    182,                0.55606,                 0.2703,                0.84459,                0.99851,                0.99864,                 0.9949,                 0.9197,                0.54261,                0.21503,                0.81853,              0.0030004,              0.0030004,              0.0030004
                    183,                0.55519,                0.27116,                0.84648,                0.99904,                0.99845,                0.99487,                0.91981,                0.53846,                0.21302,                0.81816,              0.0029617,              0.0029617,              0.0029617
                    184,                0.55565,                0.27061,                0.84457,                0.99909,                0.99896,                0.99486,                0.91879,                0.54418,                0.21323,                0.81913,               0.002923,               0.002923,               0.002923
                    185,                 0.5568,                0.27049,                0.84456,                0.99888,                0.99894,                0.99486,                0.91857,                0.54281,                0.21244,                0.81878,              0.0028844,              0.0028844,              0.0028844
                    186,                0.54941,                0.26793,                0.84502,                0.99891,                0.99872,                0.99488,                 0.9166,                 0.5481,                0.21389,                0.81928,              0.0028457,              0.0028457,              0.0028457
                    187,                0.54908,                0.26848,                0.84429,                0.99885,                0.99837,                0.99486,                0.91734,                0.54557,                0.21437,                0.81862,               0.002807,               0.002807,               0.002807
                    188,                0.55229,                0.26842,                0.84585,                0.99888,                0.99887,                0.99486,                0.91787,                0.54389,                0.21248,                0.81886,              0.0027684,              0.0027684,              0.0027684
                    189,                0.55119,                0.26729,                0.84331,                0.99834,                0.99908,                0.99487,                 0.9168,                0.55298,                0.21356,                0.81981,              0.0027297,              0.0027297,              0.0027297
                    190,                0.54905,                0.26726,                0.84437,                0.99887,                0.99899,                 0.9949,                0.91917,                0.54846,                0.21253,                0.81916,               0.002691,               0.002691,               0.002691
                    191,                0.54665,                0.26415,                 0.8421,                0.99892,                0.99889,                0.99488,                0.92056,                0.53933,                0.21057,                0.81805,              0.0026523,              0.0026523,              0.0026523
                    192,                0.54762,                0.26484,                0.84369,                 0.9991,                0.99894,                0.99486,                0.92018,                0.53954,                0.20978,                0.81808,              0.0026137,              0.0026137,              0.0026137
                    193,                0.54672,                0.26488,                0.84364,                 0.9989,                 0.9991,                0.99484,                 0.9195,                0.53877,                0.20958,                0.81795,               0.002575,               0.002575,               0.002575
                    194,                0.54066,                0.26173,                0.84353,                0.99862,                0.99901,                0.99484,                0.91835,                0.54188,                0.21103,                0.81826,              0.0025363,              0.0025363,              0.0025363
                    195,                0.54351,                0.26293,                0.84329,                0.99893,                0.99898,                0.99486,                0.92006,                0.53556,                0.20886,                0.81733,              0.0024977,              0.0024977,              0.0024977
                    196,                0.54455,                0.26228,                0.84388,                0.99916,                 0.9987,                0.99484,                0.92162,                0.53117,                0.20761,                 0.8169,               0.002459,               0.002459,               0.002459
                    197,                0.53983,                0.26079,                0.84264,                0.99928,                0.99855,                0.99487,                0.92009,                0.53852,                0.20864,                0.81806,              0.0024203,              0.0024203,              0.0024203
                    198,                0.53924,                0.26096,                0.84247,                0.99888,                0.99919,                0.99486,                 0.9189,                0.54608,                0.20984,                0.81912,              0.0023816,              0.0023816,              0.0023816
                    199,                0.53806,                0.25857,                0.84289,                0.99888,                0.99891,                0.99483,                0.91936,                0.54602,                0.20961,                0.81901,               0.002343,               0.002343,               0.002343
                    200,                0.53981,                0.25894,                0.84367,                 0.9994,                0.99881,                0.99483,                0.92068,                0.53966,                 0.2084,                0.81821,              0.0023043,              0.0023043,              0.0023043
                    201,                0.53893,                0.25769,                0.84148,                0.99919,                0.99891,                0.99482,                0.92098,                0.53367,                0.20751,                0.81713,              0.0022656,              0.0022656,              0.0022656
                    202,                0.53922,                0.25989,                0.84229,                0.99903,                0.99913,                0.99484,                0.92062,                0.53418,                0.20719,                0.81689,               0.002227,               0.002227,               0.002227
                    203,                0.54129,                0.25972,                  0.842,                0.99892,                0.99899,                0.99483,                0.92086,                0.53584,                0.20726,                0.81704,              0.0021883,              0.0021883,              0.0021883
                    204,                0.53242,                0.25629,                0.84133,                0.99884,                0.99914,                0.99485,                0.91996,                0.53551,                0.20713,                0.81701,              0.0021496,              0.0021496,              0.0021496
                    205,                0.53426,                 0.2557,                0.84202,                0.99807,                0.99937,                0.99484,                0.91975,                0.53523,                0.20714,                0.81704,              0.0021109,              0.0021109,              0.0021109
                    206,                 0.5313,                0.25613,                0.84145,                0.99832,                0.99883,                0.99482,                0.91966,                0.53862,                0.20827,                0.81738,              0.0020723,              0.0020723,              0.0020723
                    207,                0.53144,                0.25482,                0.84108,                0.99845,                0.99875,                0.99475,                0.91801,                0.54214,                0.20863,                0.81793,              0.0020336,              0.0020336,              0.0020336
                    208,                0.52791,                0.25373,                0.84057,                0.99837,                0.99871,                0.99435,                0.91784,                0.53916,                0.20792,                0.81761,              0.0019949,              0.0019949,              0.0019949
                    209,                0.53193,                0.25479,                0.84042,                0.99846,                0.99878,                0.99459,                0.91921,                0.53719,                0.20721,                0.81728,              0.0019563,              0.0019563,              0.0019563
                    210,                 0.5262,                0.25151,                0.84137,                0.99839,                0.99879,                0.99452,                0.91904,                0.53546,                 0.2072,                0.81698,              0.0019176,              0.0019176,              0.0019176
                    211,                0.53085,                0.25303,                0.84116,                0.99852,                0.99875,                0.99481,                0.91928,                0.53694,                0.20738,                0.81717,              0.0018789,              0.0018789,              0.0018789
                    212,                0.52963,                0.25247,                0.84063,                0.99894,                0.99875,                 0.9948,                0.91998,                0.53404,                0.20639,                0.81691,              0.0018402,              0.0018402,              0.0018402
                    213,                0.52731,                0.25185,                0.84186,                0.99888,                 0.9991,                0.99482,                0.92008,                0.53465,                0.20609,                0.81697,              0.0018016,              0.0018016,              0.0018016
                    214,                0.52688,                0.25074,                 0.8411,                0.99894,                0.99904,                0.99482,                0.92083,                0.53247,                0.20546,                 0.8166,              0.0017629,              0.0017629,              0.0017629
                    215,                0.52385,                0.24919,                0.83941,                0.99889,                0.99873,                0.99482,                0.92146,                0.53254,                0.20587,                0.81638,              0.0017242,              0.0017242,              0.0017242
                    216,                0.52407,                0.24894,                0.84081,                0.99886,                0.99879,                0.99482,                0.92102,                0.53223,                 0.2053,                0.81629,              0.0016855,              0.0016855,              0.0016855
                    217,                0.51873,                0.24564,                0.84081,                0.99903,                0.99895,                0.99482,                0.92063,                0.53545,                0.20585,                0.81666,              0.0016469,              0.0016469,              0.0016469
                    218,                0.51733,                0.24676,                0.84049,                0.99897,                0.99891,                0.99481,                0.92103,                0.53212,                0.20513,                0.81634,              0.0016082,              0.0016082,              0.0016082
                    219,                0.51935,                0.24721,                 0.8407,                0.99899,                0.99886,                0.99483,                0.92256,                0.52772,                 0.2043,                0.81581,              0.0015695,              0.0015695,              0.0015695
                    220,                0.51818,                 0.2456,                 0.8404,                0.99904,                0.99876,                0.99484,                0.92266,                0.52724,                0.20416,                 0.8158,              0.0015309,              0.0015309,              0.0015309
                    221,                0.51879,                0.24654,                 0.8394,                0.99905,                0.99877,                0.99485,                0.92202,                0.52732,                0.20444,                0.81576,              0.0014922,              0.0014922,              0.0014922
                    222,                0.51983,                0.24676,                0.84037,                0.99905,                0.99894,                0.99484,                 0.9221,                0.52864,                0.20475,                0.81595,              0.0014535,              0.0014535,              0.0014535
                    223,                0.51355,                0.24239,                0.83997,                0.99907,                0.99875,                 0.9948,                0.92268,                0.52714,                0.20467,                0.81581,              0.0014148,              0.0014148,              0.0014148
                    224,                0.51491,                0.24389,                0.83925,                0.99908,                 0.9987,                0.99481,                0.92284,                0.52849,                0.20498,                0.81599,              0.0013762,              0.0013762,              0.0013762
                    225,                0.51443,                0.24312,                 0.8385,                0.99907,                0.99868,                 0.9948,                0.92257,                0.52929,                0.20488,                0.81607,              0.0013375,              0.0013375,              0.0013375
                    226,                0.51008,                0.24211,                0.83883,                0.99901,                0.99868,                0.99477,                0.92277,                 0.5303,                0.20454,                 0.8163,              0.0012988,              0.0012988,              0.0012988
                    227,                0.51436,                0.24166,                0.83773,                0.99907,                0.99867,                0.99478,                0.92208,                 0.5329,                0.20491,                0.81662,              0.0012602,              0.0012602,              0.0012602
                    228,                0.51102,                0.24065,                0.83905,                0.99887,                0.99898,                0.99477,                 0.9227,                0.53111,                0.20419,                0.81642,              0.0012215,              0.0012215,              0.0012215
                    229,                0.50767,                0.23883,                 0.8377,                0.99904,                0.99889,                0.99478,                0.92264,                0.52874,                0.20322,                0.81622,              0.0011828,              0.0011828,              0.0011828
                    230,                 0.5057,                0.23825,                 0.8375,                0.99899,                0.99889,                0.99481,                 0.9223,                0.53064,                0.20355,                0.81651,              0.0011441,              0.0011441,              0.0011441
                    231,                0.50648,                0.23796,                0.83872,                0.99903,                0.99892,                0.99479,                0.92269,                0.53108,                0.20345,                0.81654,              0.0011055,              0.0011055,              0.0011055
                    232,                0.50369,                0.23697,                0.83893,                0.99901,                0.99901,                 0.9948,                0.92256,                0.53203,                0.20369,                0.81654,              0.0010668,              0.0010668,              0.0010668
                    233,                0.50419,                0.23795,                0.83931,                0.99904,                0.99897,                 0.9948,                0.92249,                0.53196,                0.20381,                0.81649,              0.0010281,              0.0010281,              0.0010281
                    234,                0.50446,                0.23649,                0.83864,                0.99908,                0.99885,                 0.9948,                0.92222,                0.53224,                0.20398,                0.81656,             0.00098945,             0.00098945,             0.00098945
                    235,                 0.5031,                0.23564,                0.83675,                0.99908,                0.99884,                0.99479,                0.92194,                0.53234,                0.20392,                 0.8166,             0.00095078,             0.00095078,             0.00095078
                    236,                0.50274,                0.23504,                0.83833,                0.99909,                0.99887,                0.99478,                0.92238,                0.53207,                 0.2037,                0.81654,             0.00091211,             0.00091211,             0.00091211
                    237,                0.50017,                 0.2338,                0.83749,                0.99904,                0.99896,                0.99479,                0.92203,                0.53128,                0.20361,                0.81647,             0.00087344,             0.00087344,             0.00087344
                    238,                0.49774,                0.23314,                0.83736,                0.99909,                0.99896,                0.99479,                0.92223,                0.53185,                0.20367,                0.81648,             0.00083477,             0.00083477,             0.00083477
                    239,                0.49572,                0.23095,                0.83692,                0.99904,                0.99895,                0.99479,                0.92171,                0.53246,                0.20385,                0.81656,             0.00079609,             0.00079609,             0.00079609
                    240,                0.49611,                0.23111,                0.83703,                0.99903,                0.99901,                0.99479,                0.92088,                0.53545,                0.20443,                0.81698,             0.00075742,             0.00075742,             0.00075742
                    241,                0.49313,                0.23048,                0.83823,                0.99898,                0.99881,                0.99479,                0.92091,                0.53684,                0.20471,                 0.8171,             0.00071875,             0.00071875,             0.00071875
                    242,                0.49505,                0.23001,                  0.838,                0.99893,                0.99888,                0.99479,                0.92088,                0.53642,                0.20452,                0.81706,             0.00068008,             0.00068008,             0.00068008
                    243,                0.49453,                0.22999,                0.83635,                0.99893,                0.99888,                0.99479,                0.92043,                0.53744,                0.20441,                 0.8172,             0.00064141,             0.00064141,             0.00064141
                    244,                0.48978,                0.22784,                 0.8369,                0.99905,                 0.9988,                 0.9948,                0.92049,                0.53634,                0.20421,                  0.817,             0.00060273,             0.00060273,             0.00060273
                    245,                0.49041,                0.22786,                0.83685,                0.99908,                 0.9988,                0.99479,                0.92025,                0.53758,                0.20436,                0.81723,             0.00056406,             0.00056406,             0.00056406
                    246,                0.48503,                0.22519,                0.83585,                0.99902,                0.99879,                 0.9948,                0.92061,                0.53784,                0.20413,                0.81724,             0.00052539,             0.00052539,             0.00052539
                    247,                0.46906,                0.20598,                0.80702,                0.99904,                0.99872,                 0.9948,                0.92069,                0.53699,                0.20437,                0.81714,             0.00048672,             0.00048672,             0.00048672
                    248,                0.45688,                0.20004,                0.80514,                0.99898,                0.99874,                 0.9948,                0.92071,                 0.5356,                0.20443,                0.81694,             0.00044805,             0.00044805,             0.00044805
                    249,                0.45386,                0.19844,                0.80455,                0.99893,                0.99874,                 0.9948,                0.92044,                0.53596,                0.20438,                0.81703,             0.00040938,             0.00040938,             0.00040938
                    250,                0.45354,                0.19723,                0.80487,                 0.9989,                0.99876,                 0.9948,                0.92031,                0.53683,                0.20458,                0.81711,              0.0003707,              0.0003707,              0.0003707
                    251,                0.45012,                0.19722,                0.80458,                0.99892,                0.99876,                 0.9948,                0.91993,                0.53792,                0.20468,                0.81721,             0.00033203,             0.00033203,             0.00033203
                    252,                0.44849,                 0.1962,                0.80291,                0.99897,                 0.9988,                 0.9948,                0.92042,                0.53687,                0.20446,                0.81708,             0.00029336,             0.00029336,             0.00029336
                    253,                0.44798,                0.19484,                0.80227,                0.99895,                0.99874,                 0.9948,                0.92044,                0.53655,                0.20421,                0.81701,             0.00025469,             0.00025469,             0.00025469
                    254,                0.44447,                0.19308,                0.80392,                0.99906,                0.99877,                 0.9948,                0.92056,                0.53619,                0.20423,                0.81694,             0.00021602,             0.00021602,             0.00021602
                    255,                0.44437,                0.19323,                0.80077,                0.99902,                0.99889,                 0.9948,                0.92036,                0.53638,                0.20416,                0.81696,             0.00017734,             0.00017734,             0.00017734
                    256,                0.44277,                0.19244,                0.80028,                0.99903,                0.99892,                 0.9948,                0.92059,                0.53578,                0.20381,                0.81692,             0.00013867,             0.00013867,             0.00013867
